,Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
600,15500000,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
601,14500000,950,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
602,20500000,1150,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
603,22500000,1100,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
604,26500000,1450,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
605,23000000,1100,Dattapada,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
606,18000000,1350,Rajendra Nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
607,19000000,1350,Rajendra Nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
608,29000000,1650,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
609,16500000,1050,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
610,19000000,1150,Rajendra Nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
611,20500000,1050,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
612,9800000,585,Magathane,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
613,21000000,1250,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
614,14500000,950,Kulupwadi,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
615,18000000,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
616,28200000,1170,Kandivali East,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
617,26400000,1014,Kandivali East,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
618,16800000,764,Kandivali East,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
619,18600000,820,Kandivali East,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
620,17500000,1050,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
621,26000000,1350,Samata Nagar Thakur Village,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
622,28000000,1350,Samata Nagar Thakur Village,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
623,10900000,654,Mira Road and Beyond,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
624,7400000,400,Mira Road and Beyond,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
625,7300000,450,Mira Road and Beyond,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
626,17600000,1100,West Amardeep Colony,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
627,7500000,385,Pant Nagar,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
628,36100000,1346,mumbai,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0
629,6000000,810,Mira Road and Beyond,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
630,4200000,700,Mira Road and Beyond,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0
631,9800000,1417,Mira Road and Beyond,3,0,1,1,1,1,1,0,1,0,0,0,0,0,0
632,3500000,783,Mira Road and Beyond,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
633,5800000,770,Mira Road and Beyond,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
634,2700000,400,Mira Road and Beyond,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
635,4200000,750,Mira Road and Beyond,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
636,6400000,1180,Mira Road and Beyond,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
637,3500000,565,Mira Road and Beyond,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
638,9500000,850,Four Bungalows,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
639,7000000,450,Four Bungalows,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
640,17500000,950,Dattapada,,0,0,1,1,1,1,0,0,0,0,0,0,0,0
641,19500000,1250,Dattapada,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
642,26000000,1350,no 9,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
643,19500000,1200,Dattapada,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
644,16000000,850,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
645,20000000,1250,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
646,19100000,1100,Rajendra Nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
647,12000000,560,Kandivali East,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
648,12000000,1000,kolshet,2,0,1,1,1,1,1,0,1,0,1,0,1,0,0
649,28000000,1580,Hiranandani Meadows,3,0,1,1,1,1,1,0,1,0,1,0,1,0,0
650,21500000,1345,Hiranandani Meadows,3,0,1,1,1,1,1,0,1,0,1,0,1,0,0
651,2170000,505,Badlapur,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
652,19500000,1225,Kalpataru,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
653,9000000,1026,kolshet,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
654,3500000,900,Thane,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
655,9500000,852,Kharghar,2,0,1,1,1,0,1,0,1,1,0,0,0,1,1
656,13000000,1157,Thane West,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
657,16000000,874,Malad West,2,0,1,1,1,0,1,0,0,1,1,0,0,0,0
658,35000000,969,Khar,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
659,34800000,950,Khar,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
660,7900000,1115,taloja panchanand,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
661,4700000,690,taloja panchanand,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
662,3800000,422,Petali,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
663,9800000,936,kolshet,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
664,5900000,576,kolshet,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
665,11299999,600,Borivali East,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
666,15500000,907,Borivali East,2,0,1,1,1,0,1,0,0,0,1,0,1,0,0
667,8725000,1175,Kamothe,2,0,1,1,1,1,1,0,1,1,0,0,0,1,1
668,13200000,1525,Kharghar Sector 34C,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
669,6800000,543,Bhandup West,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1
670,31000000,1267,Wadala,3,0,1,1,1,0,1,1,1,1,1,0,1,1,1
671,40000000,1735,Wadala,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
672,58500000,3410,Ghatkopar East,4,1,1,1,1,0,1,1,1,1,1,1,0,1,0
673,40199999,1850,Malad West,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1
674,5000000,702,Mumbai Agra National Highway,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
675,6500000,566,Dahisar,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
676,21500000,1310,Malad West,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1
677,6400000,506,vasant vihar thane west,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0
678,6400000,509,Thane West,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1
679,7000000,950,Kalyan West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,2350000,685,Shirgaon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
681,29500000,2415,Kandivali East,4,1,1,1,1,0,1,0,1,0,0,0,0,1,1
682,10500000,900,Pokhran 2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,11000000,1440,Sector 20 Kharghar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,2800000,650,Virar,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1
685,8000000,820,Mira Road East,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
686,2600000,590,Nala Sopara,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1
687,6000000,650,Mira Road East,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0
688,4800000,700,Mira Road East,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
689,17500000,1600,Kharghar,3,0,1,1,1,0,1,0,1,0,0,0,0,1,1
690,10000000,1140,Kharghar,2,0,1,1,1,0,1,1,1,0,1,1,0,1,1
691,16500000,1502,Kharghar,3,0,1,1,1,0,1,1,1,0,1,1,0,1,1
692,4800000,650,Kharghar,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1
693,14000000,1600,Kharghar,3,1,1,1,1,1,1,0,1,1,1,1,0,1,1
694,10000000,1325,Kharghar,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
695,12500000,1725,Kharghar,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
696,13500000,1256,Kharghar,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
697,16500000,1600,Kharghar,3,0,1,1,1,0,1,0,1,0,0,0,0,1,1
698,21000000,2030,Kharghar,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
699,16000000,1680,Kharghar,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
700,17000000,1810,Kharghar,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
701,9500000,1210,Kharghar,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
702,31100000,3275,Kharghar,4,1,1,1,1,0,1,1,1,1,1,1,0,1,1
703,30400000,3205,Kharghar,4,1,1,1,1,0,1,1,1,1,1,1,0,1,1
704,12300000,1305,Kharghar,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
705,11600000,1230,Kharghar,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
706,16000000,1725,Kharghar,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
707,9600000,1210,Kharghar,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
708,16500000,1660,Kharghar,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1
709,18500000,1700,Kharghar,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1
710,15500000,1130,Kharghar,2,1,1,1,1,1,1,0,1,1,1,1,0,1,1
711,17900000,1810,Kharghar,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
712,13300000,1482,Kharghar,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1
713,28000000,1890,Kandivali East,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1
714,8500000,484,Kanjurmarg,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1
715,180000000,2200,juhu tara,3,0,0,1,1,0,1,0,0,0,0,0,1,0,0
716,3000000,320,Mira Road and Beyond,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
717,29400000,1618,Goregaon East,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1
718,31000000,1475,Kandivali East,3,0,1,1,1,0,1,1,1,0,1,0,0,1,1
719,24500000,1350,Kandivali East,3,0,1,1,1,0,1,1,1,0,1,0,0,1,1
720,22000000,1300,Borivali West,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
721,16000000,970,Malad West,2,0,1,0,1,1,1,1,0,1,1,1,0,0,1
722,17500000,1500,Kandivali West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,0
723,31500000,1786,Kandivali East,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1
724,26500000,1500,Kandivali West,3,0,1,1,1,0,1,1,1,0,1,1,0,1,1
725,47000000,1920,Kandivali East,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1
726,21000000,1350,Kandivali East,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1
727,6100000,400,Kandivali East,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
728,100000000,2000,Peddar Road,3,0,0,1,1,1,1,0,0,1,0,1,1,0,0
729,13500000,640,Bhandup West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
730,5500000,510,Bhandup West,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
731,4500000,650,Ulwe,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0
732,16500000,1175,Palm Beach,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
733,4800000,661,Mira Road East,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
734,21500000,1500,Goregaon West,3,0,1,1,1,0,1,0,1,0,0,0,0,1,1
735,360000000,5476,Lower Parel,5,1,1,1,1,0,1,1,1,0,1,0,1,0,1
736,5500000,619,Sector 21 Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
737,5600000,619,Sector 21 Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
738,9500000,1250,Sector 21 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
739,7000000,995,Sector12 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
740,16000000,1700,Sector12 Kamothe,,0,1,1,1,1,1,0,0,0,0,0,0,0,0
741,10500000,1420,Sector 18 Kamothe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,1
742,7600000,1100,Sector 19 Kharghar,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
743,7400000,1080,Sector 20 Kharghar,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
744,7000000,1080,Sector 20 Kharghar,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
745,3200000,410,Sector 22 Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
746,5000000,650,Sector 20 Kharghar,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
747,6400000,925,Sector 10,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
748,8500000,1200,Sector 20 Kharghar,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
749,8700000,1160,Sector 19 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
750,8200000,1005,Panvel,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
751,6500000,1255,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
752,8300000,1256,Sector 20 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
753,18500000,1150,Tilak Nagar,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0
754,9350000,1236,Kamothe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
755,10000000,1700,Kamothe,3,0,1,1,1,1,1,0,1,0,0,0,0,0,0
756,7000000,1003,Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
757,5800000,1000,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
758,4800000,653,Kamothe,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0
759,11000000,1575,Kamothe,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0
760,8500000,1089,Kamothe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
761,48000000,1296,Vasai,2,0,1,1,1,1,1,1,1,1,1,1,1,0,1
762,72500000,2014,Ghatkopar West,3,0,1,1,1,0,1,1,1,1,1,0,1,1,1
763,70000000,1503,Tardeo,2,0,1,1,1,0,1,1,1,0,1,0,1,1,1
764,175000000,1903,Thane West,4,0,1,1,1,0,1,1,0,0,1,1,0,0,1
765,86500000,1376,Napeansea Road,3,0,1,1,1,1,1,1,1,1,1,1,0,0,1
766,120000000,3600,Worli,4,0,1,1,1,0,1,0,1,1,1,0,0,1,1
767,75000000,1706,Mahalaxmi,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
768,2600000,686,Nala Sopara,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1
769,9000000,1005,Thane West,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
770,7500000,1220,Kalyan West,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0
771,11000000,600,Borivali East,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0
772,22500000,1189,Borivali East,3,0,1,1,1,0,1,0,0,0,1,0,1,0,0
773,14500000,1000,Dahisar West,2,0,1,1,1,0,1,0,0,0,1,0,1,0,0
774,14500000,1100,Nerul,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,13000000,1100,Nerul,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0
776,6500000,650,Nerul,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
777,7000000,400,Kandivali East,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1
778,7800000,1055,Sector-3 Ulwe,2,0,0,0,1,1,1,1,1,1,1,0,1,1,0
779,5100000,710,Sector-3 Ulwe,,0,0,0,1,1,1,1,1,1,1,0,1,1,0
780,9000000,417,Mulund West,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
781,17000000,999,Natakwala Lane,2,0,0,1,1,1,1,0,0,0,0,0,1,0,0
782,21500000,1080,Borivali East,2,1,1,1,1,0,1,0,1,1,1,0,1,1,1
783,32000000,1300,Kandivali West,3,0,0,1,1,0,1,0,0,1,0,0,1,0,0
784,5300000,1100,Taloja,2,0,0,1,1,1,1,0,0,1,0,0,0,1,0
785,3800000,738,Taloja,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
786,16000000,900,Link Road,2,0,1,1,1,1,1,1,0,1,0,0,1,0,0
787,23000000,1500,Borivali East,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
788,16299999,900,Borivali West,2,0,0,1,1,1,1,1,0,1,0,0,1,0,0
789,13899999,800,Devidas Cross Lane,2,0,0,1,1,1,1,1,0,1,0,0,1,0,0
790,21000000,900,Soniwadi Road,2,0,1,0,0,0,1,1,0,1,0,0,1,1,0
791,20000000,900,Haridas Nagar,2,0,1,1,1,1,1,1,0,1,0,0,1,0,0
792,21000000,900,Shimpoli,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
793,18500000,1200,TPS Road,3,0,0,1,1,1,1,1,0,1,0,0,1,0,0
794,20500000,900,Off Shimpoli road,2,0,1,1,1,1,1,1,0,1,0,0,1,1,0
795,12500000,510,Wadala,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1
796,11000000,670,Borivali West,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
797,150000000,2710,Mahalaxmi,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
798,19500000,800,Worli,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
799,55000000,1388,Lower Parel,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
800,45000000,1100,Worli,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
801,400000000,3638,Worli,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0
802,70000000,1700,Worli,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
803,85000000,1700,Prabhadevi,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
804,35000000,2450,Kandivali East,4,0,1,1,1,0,1,0,1,1,0,0,1,1,1
805,18000000,1165,Kandivali East,3,0,1,1,1,0,1,0,1,1,0,0,1,1,1
806,11200000,1025,Kharghar,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1
807,3100000,450,Rustomjee Global City,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
808,7500000,900,Sunil Nagar,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
809,4500000,603,Sector 30 Kharghar,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
810,13500000,1340,Sector 19 Kharghar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
811,16000000,1550,Sector 10,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
812,11000000,1160,Sector 10,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
813,6500000,650,Sector 20 Kharghar,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
814,5600000,610,Sector 20 Kharghar,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
815,7200000,860,Sector 10,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
816,5500000,640,Sector 20 Kharghar,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
817,6000000,560,Sector 15 Kharghar,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
818,13200000,1260,Sector 12 A,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
819,6000000,850,Sector 19 Kharghar,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
820,11500000,1095,Sector 18,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
821,15000000,1500,Sector 18,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
822,5000000,500,Sector13 Khanda Colony,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
823,5600000,635,Sector 19 Kharghar,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
824,4600000,610,Sector16 Airoli,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
825,9500000,1065,Ranjanpada,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
826,12700000,1251,Sector 15,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
827,9500000,1065,Sector 35G,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
828,14000000,1320,Sector 18,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
829,10500000,1136,Sector 5,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
830,9900000,1125,Sector 10,,0,0,0,1,1,1,0,0,0,0,0,0,0,0
831,10000000,1098,Sector 19 Kharghar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
832,13000000,1300,Sector 20 Kharghar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
833,7800000,735,Sector 35I Kharghar,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
834,4200000,640,Sector35D Kharghar,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
835,9800000,1090,Sector 35I Kharghar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
836,4500000,800,Sector 30 Kharghar,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
837,15000000,1300,Sector 12 Kharghar,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
838,5300000,560,Sector 20 Kharghar,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
839,16000000,1400,Sector 20 Kharghar,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
840,11100000,1117,Sector 20 Kharghar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
841,12700000,1125,Sector 15,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
842,6000000,675,Sector35D Kharghar,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
843,11000000,1100,Sector 20 Kharghar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
844,5000000,650,Sector34 A Kharghar,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
845,6500000,675,Sector 19 Kharghar,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
846,5500000,450,Sector16 Airoli,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
847,6000000,560,Sector 15,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
848,5500000,650,Sector 30,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
849,10500000,1075,Sector 35G,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
850,7000000,735,Sector 35I Kharghar,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
851,4600000,600,Sector 36 Kharghar,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
852,8000000,1000,Sector 20 Kharghar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
853,10600000,1070,Sector 10,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
854,11500000,1182,Sector 11 Belapur,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
855,10500000,911,Sector 20 Kharghar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
856,12700000,1125,Sector 15 Kharghar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
857,9900000,1025,Sector-34B Kharghar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
858,3800000,555,Dombivali East,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
859,3600000,600,Dombivali East,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0
860,3700000,550,Dombivali East,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
861,3000000,600,Dombivali East,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
862,7600000,950,Dombivali East,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
863,33000000,1472,Kandivali West,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1
864,2100000,370,Virar East,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0
865,8000000,715,Nerul,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1
866,21000000,1771,Roadpali,3,0,1,1,1,1,1,1,1,0,1,0,0,0,1
867,25500000,1650,Goregaon West,3,1,0,1,1,0,1,0,0,0,1,0,1,0,1
868,16000000,1650,Sector-50 Seawoods,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0
869,112500000,1340,Napeansea Road,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0
870,5500000,690,Ulwe,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
871,13000000,816,Borivali West,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0
872,8000000,810,Mumbai Highway,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0
873,8500000,1000,Sector 36 Kharghar,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0
874,14500000,1250,Sector 18 Kharghar,2,0,1,1,1,0,0,0,0,0,1,0,0,0,1
875,6990000,473,Thane West,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
876,8500000,1000,Sector 36 Kharghar,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1
877,14000000,1016,Sector 18 Kharghar,2,0,1,1,1,0,1,0,0,0,1,0,0,0,1
878,10000000,785,Mumbai Highway,2,0,1,1,1,0,0,0,0,0,1,0,0,0,1
879,13000000,1290,Sector 18 Kharghar,2,0,1,1,1,0,1,0,0,0,1,0,0,0,1
880,11500000,1227,Sector 35I Kharghar,2,0,1,1,1,0,1,0,0,0,1,0,0,0,1
881,17500000,1630,Sector 7 Kharghar,3,0,0,0,1,0,1,0,0,0,1,0,0,0,1
882,14000000,1200,Sector 18 Kharghar,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0
883,14000000,1200,Sector 18 Kharghar,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1
884,19000000,1500,Mumbai Highway,3,0,1,0,1,0,1,0,0,0,1,0,0,0,1
885,85000000,2000,Worli,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
886,8200000,525,Kandivali East,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1
887,12000000,540,Borivali West,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
888,2800000,525,Panvel,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
889,29000000,1350,Ghatkopar,3,0,1,1,1,1,1,0,1,0,1,0,1,0,0
890,11000000,1131,Kharghar,2,0,1,1,1,1,1,0,1,0,0,0,0,0,1
891,9500000,1400,Kharghar,3,0,1,1,1,1,1,0,1,0,0,0,0,0,0
892,6500000,800,Kharghar,,0,1,1,1,1,1,0,1,0,0,0,0,0,0
893,3700000,500,Kharghar,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
894,10500000,900,Lokhandwala Township,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
895,12000000,1050,Andheri East,2,0,1,1,1,0,1,0,1,0,1,0,0,0,0
896,8500000,1225,Andheri,3,0,1,1,1,1,1,0,1,0,1,0,0,0,1
897,18000000,1100,Andheri,2,0,1,1,1,1,1,0,1,0,1,0,0,0,1
898,25000000,1400,Goregaon East,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0
